ANO;Código da Unidade da Federação;Nome da Unidade da Federação;Código do Município;Município;Esperança de vida ao nascer;Taxa de fecundidade total;Mortalidade infantil;Mortalidade até 5 anos de idade;Razão de dependência;Probabilidade de sobrevivência até 40 anos;Probabilidade de sobrevivência até 60 anos;Taxa de envelhecimento;Expectativa de anos de estudo;Taxa de analfabetismo - 11 a 14 anos;Taxa de analfabetismo - 15 a 17 anos;Taxa de analfabetismo - 15 anos ou mais;Taxa de analfabetismo - 18 a 24 anos;Taxa de analfabetismo - 18 anos ou mais;Taxa de analfabetismo - 25 a 29 anos;Taxa de analfabetismo - 25 anos ou mais;% de 6 a 17 anos no básico sem atraso;% de 6 a 14 anos no fundamental sem atraso;% de 15 a 17 anos no médio sem atraso;% de 6 a 17 no básico com 1 ano de atraso;% de 6 a 14 anos no fundamental com 1 ano de atraso;% de 15 a 17 no médio com 1 ano de atraso;% de 6 a 17 anos no básico com 2 anos ou mais de atraso;% de 6 a 14 anos no fundamental com 2 anos ou mais de atraso;% de 15 a 17 anos no médio com 2 anos de atraso;Taxa de frequência bruta ao básico;Taxa de frequência bruta ao fundamental;Taxa de frequência bruta ao médio;Taxa de frequência bruta à pré-escola;Taxa de frequência bruta ao superior;Taxa de frequência líquida ao básico;Taxa de frequência líquida ao fundamental;Taxa de frequência líquida ao médio;Taxa de frequência líquida à pré-escola;Taxa de frequência líquida ao superior;% de 0 a 3 anos na escola;% de 11 a 14 anos na escola;% de 15 a 17 anos na escola;% de 18 a 24 anos na escola;% de 25 a 29 anos na escola;% de 4 a 5 anos na escola;% de 4 a 6 anos na escola;% de 5 a 6 anos na escola;% de 6 anos na escola;% de 6 a 14 anos na escola;% de 6 a 17 anos na escola;% de 15 a 17 anos no fundamental;% de 18 a 24 anos no fundamental;% de 4 a 5 anos no fundamental;% de 18 a 24 anos no médio;% de 6 a 14 anos no médio;% de 15 a 17 anos no superior;% de 11 a 13 anos nos anos finais do fundamental ou com fundamental completo;% de 12 a 14 anos nos anos finais do fundamental ou com fundamental completo;% de 15 a 17 anos com fundamental completo;% de 16 a 18 anos com fundamental completo;% de 18 a 24 anos com fundamental completo;% de 18 anos ou mais com fundamental completo;% de 25 anos ou mais com fundamental completo;% de 18 a 20 anos com médio completo;% de 18 a 24 anos com médio completo;% de 18 anos ou mais com médio completo;% de 19 a 21 anos com médio completo;% de 25 anos ou mais com médio completo;% de 25 anos ou mais com superior completo;Renda per capita máxima do 1º quinto mais pobre;Renda per capita máxima do 2° quinto mais pobre;Renda per capita máxima do 3° quinto mais pobre;Renda per capita máxima do 4°quinto mais pobre;Renda per capita mínima do décimo mais rico;Índice de Gini;% de extremamente pobres;% de crianças extremamente pobres;% de pobres;% de crianças pobres;% de vulneráveis à pobreza;% de crianças vulneráveis à pobreza;Percentual da renda apropriada pelos 10% mais ricos;Percentual da renda apropriada pelos 20% mais pobres;Percentual da renda apropriada pelos 20% mais ricos;Percentual da renda apropriada pelos 40% mais pobres;Percentual da renda apropriada pelos 60% mais pobres;Percentual da renda apropriada pelos 80% mais pobres;% da renda proveniente de rendimentos do trabalho;Razão 10% mais ricos / 40% mais pobres;Razão 20% mais ricos / 40% mais pobres;Renda per capita;Renda per capita média do 1º quinto mais pobre;Renda per capita média do décimo mais rico;Renda per capita média do 2º quinto mais pobre;Renda per capita média do 3º quinto mais pobre;Renda per capita média do 4º quinto mais pobre;Renda per capita média do quinto mais rico;Renda per capita , exceto renda nula;Renda per capita média dos extremamente pobres;Renda per capita média dos pobres;Renda per capita média dos vulneráveis à pobreza;Índice de Theil - L;% de trabalhadores por conta própria - 18 anos ou mais;% de empregadores - 18 anos ou mais;% dos ocupados no setor agropecuário - 18 anos ou mais;% dos ocupados no setor comércio - 18 anos ou mais;% dos ocupados no setor de construção - 18 anos ou mais;% dos ocupados no setor extrativo mineral - 18 anos ou mais;Grau de formalização dos ocupados - 18 anos ou mais;% dos ocupados com fundamental completo - 18 anos ou mais;% dos ocupados com médio completo - 18 anos ou mais;% dos ocupados no setor serviços - 18 anos ou mais;% dos ocupados no SIUP - 18 anos ou mais;% dos ocupados com superior completo - 18 anos ou mais;% dos ocupados na indústria de transformação - 18 anos ou mais;% dos ocupados sem rendimento - 18 anos ou mais;% dos ocupados com rendimento de até 1 s.m. - 18 anos ou mais;% dos ocupados com rendimento de até 2 s.m. - 18 anos ou mais;% dos ocupados com rendimento de até 3 s.m. - 18 anos ou mais;% dos ocupados com rendimento de até 5 s.m. - 18 anos ou mais;Rendimento médio dos ocupados - 18 anos ou mais;Taxa de atividade - 10 anos ou mais;Taxa de atividade - 10 a 14 anos;Taxa de atividade - 15 a 17 anos;Taxa de atividade - 18 a 24 anos;Taxa de atividade - 18 anos ou mais;Taxa de atividade - 25 a 29 anos;Taxa de desocupação - 10 anos ou mais;Taxa de desocupação - 10 a 14 anos;Taxa de desocupação - 15 a 17 anos;Taxa de desocupação - 18 a 24 anos;Taxa de desocupação - 18 anos ou mais;Taxa de desocupação - 25 a 29 anos;Índice de Theil-L dos rendimentos do trabalho - 18 anos ou mais;% de empregados com carteira - 18 anos ou mais;% de trabalhadores do setor público - 18 anos ou mais;% de empregados sem carteira - 18 anos ou mais;% da população em domicílios com água encanada;% da população em domicílios com banheiro e água encanada;% da população em domicílios com densidade > 2;% da população em domicílios com coleta de lixo;% da população em domicílios com energia elétrica;% de pessoas em domicílios com abastecimento de água e esgotamento sanitário inadequados;% de pessoas em domicílios com paredes inadequadas;% de crianças em domicílios em que ninguém tem fundamental completo;% de crianças de 4 a 5 anos fora da escola;% de crianças de 6 a 14 fora da escola;% de pessoas em domicílios em que ninguém tem fundamental completo;% de pessoas em domicílios vulneráveis à pobreza e em que ninguém tem fundamental completo.;% de pessoas de 18 anos ou mais sem fundamental completo e em ocupação informal;% de mulheres de 10 a 14 anos que tiveram filhos;% de mulheres de 15 a 17 anos que tiveram filhos;% de mães chefes de família sem fundamental completo e com filhos menores de 15 anos;% de pessoas de 15 a 24 anos que não estudam nem trabalham e são vulneráveis à pobreza.; % de pessoas vulneráveis à pobreza e que gastam mais de uma hora até o trabalho;% de pessoas em domicílios vulneráveis à pobreza e dependentes de idosos;% de pessoas em domicílios sem energia elétrica;População masculina de 0 a 4 anos;População masculina de 10 a 14 anos;População masculina de 15 a 19 anos;População masculina de 20 a 24 anos;População masculina de 25 a 29 anos;População masculina de 30 a 34 anos;População masculina de 35 a 39 anos;População masculina de 40 a 44 anos;População masculina de 45 a 49 anos;População masculina de 50 a 54 anos;População masculina de 55 a 59 anos;População masculina de 5 a 9 anos;População masculina de 60 a 64 anos;População masculina de 65 a 69 anos;População masculina de 70 a 74 anos;População masculina de 75 a 79 anos;População residente masculina;População masculina com 80 anos e mais;População feminina de 0 a 4 anos;População feminina de 10 a 14 anos;População feminina de 15 a 19 anos;População feminina de 20 a 24 anos;População feminina de 25 a 29 anos;População feminina de 30 a 34 anos;População feminina de 35 a 39 anos;População feminina de 40 a 44 anos;População feminina de 45 a 49 anos;População feminina de 50 a 54 anos;População feminina de 55 a 59 anos;População feminina de 5 a 9 anos;População feminina de 60 a 64 anos;População feminina de 65 a 69 anos;População feminina de 70 a 74 anos;População feminina de 75 a 79 anos;População feminina com 80 anos e mais;População residente feminina;PEA - 10 anos ou mais;PEA - 10 a 14 anos;PEA - 15 a 17 anos;PEA - 18 anos ou mais;População de até 1 ano;População de 11 a 14 anos;População de 11 a 13 anos;População de 12 a 14 anos;População de 1 a 3 anos;População de 15 anos ou mais;População de 15 a 17 anos;População de 15 a 24 anos;População de 16 a 18 anos;População de 18 anos ou mais;População de 18 a 20 anos;População de 18 a 24 anos;População de 19 a 21 anos;População de 25 anos ou mais;População de 4 anos;População de 5 anos;População de 6 anos;População de 6 a 10 anos;População de 6 a 17 anos;População de 65 anos ou mais;Mulheres de 10 a 14 anos;Mulheres de 15 a 17 anos;Mulheres de 15 anos ou mais;Mulheres de 25 anos ou mais;População rural;População total;População urbana;População de 10 anos ou mais;População de 10 a 14 anos;População de 15 a 17 anos;População de 18 anos ou mais;População total em domicílios particulares permanentes;População total em domicílios particulares permanentes, exceto com renda nula;Subíndice de escolaridade - IDHM Educação;Subíndice de frequência escolar - IDHM Educação;IDHM;IDHM Educação;IDHM Longevidade;IDHM Renda
2010;52;Goiás;520005;ABADIA DE GOIÁS;74,82;1,98;13,40;15,86;44,64;93,49;83,07;5,73;7,94;0,97;1,26;7,81;1,05;8,36;1,64;9,96;50,47;54,24;49,24;24,09;23,21;46,14;25,44;22,55;4,63;92,02;107,9;45,91;72,28;20,11;82,98;90,83;28,24;66,21;12,69;11,5;96,77;74,03;22,84;10,66;83,29;87,64;95,44;97,44;97,16;91,23;25,41;3,31;12,83;2,86;2,25;4,37;80,22;81,1;55,7;68,16;75,45;48,86;42,83;49,57;45,24;28,75;50,32;25,01;7,23;243,75;350;510;750;1003,33;0,42;1,97;3,68;6,18;11,61;23,27;36,88;32,94;5,53;47,4;15,75;31,33;52,6;82,66;8,36;6,08;574,96;159;1894,03;293,92;447,78;611,3;1376,25;576,02;30,28;89,26;173,14;0,31;24,49;0,73;13,47;13,92;9,57;0,1;50,54;52,98;31,97;40,51;1,16;8,14;13,21;2,48;12,71;78,3;88,49;95,38;947,71;53,7;9,92;39,18;79,57;72,81;77,85;5,39;31,3;18,09;9,73;4,39;1,88;0,25;39,4;8,65;24,94;93,06;99,01;19,52;99,83;99,33;0,46;0,05;32,03;16,71;2,84;29,83;11,35;38,25;0;6,76;16,46;5,77;0,98;1,68;0,67;244;319;340;291;312;276;263;239;225;182;128;264;99;73;56;35;3371;25;265;334;311;309;297;305;267;248;205;196;150;302;111;80;63;30;32;3505;3692;65;144;3484;99;516;380;403;311;5148;397;1251;385;4751;368;854;386;3897;99;114;102;589;1366;394;334;194;2604;1984;1795;6876;5081;6876;653;367;4785;6854;6841;0,489;0,702;0,708;0,622;0,83;0,687
2010;52;Goiás;520010;ABADIÂNIA;75,46;1,66;12,60;14,84;44,72;93,89;84;7,13;9,31;1,04;0,96;10,84;1,79;11,67;2,96;13,8;66,18;68,11;77,5;17,12;16,98;17,6;16,7;14,92;4,9;98,48;106,62;76,55;35,74;14,65;85,13;87,36;49,86;31,87;6,79;9,07;95,72;83,68;25,79;11,1;53,97;66,16;75,62;88,17;94,35;91,46;20,07;2,86;15,54;6,6;3,41;1,11;82,83;85,49;66,01;74,3;66,32;43,27;38,26;43,21;40,82;27,46;42,14;24,56;4,92;200;320;446;665;1000;0,43;2;2,89;8,45;14,93;31,19;48,85;33,74;5,37;49,17;15,39;30,2;50,83;77,11;8,77;6,39;519,87;139,71;1753,81;260,2;385,2;536,24;1278,08;523,18;19,8;92,8;173,55;0,32;32,61;0,48;26,03;11,83;5,76;0,32;39,37;48,83;31,03;41,76;0,55;5,38;5,84;4,25;18,86;81,07;90,7;96,43;848,51;48,63;7,82;29,91;67,46;65,48;72,28;3,65;9,52;14,23;4,29;3,16;3,54;0,26;28,32;7,05;28,55;94,5;94,7;14,99;98,49;99,68;3,82;1,13;34,35;46,03;5,65;34,83;16,1;47,41;0;6,06;13,72;11,04;0,12;2,81;0,32;522;759;745;702;654;724;633;589;528;394;349;619;277;211;170;121;8089;92;540;710;765;683;628;631;636;549;479;362;305;595;255;224;146;94;66;7668;7663;115;273;7275;187;1154;860;883;665;12012;936;2895;832;11076;894;1959;916;9117;210;227;233;1302;3106;1124;710;475;5823;4375;4979;15757;10778;15757;1469;911;11111;15089;14994;0,433;0,669;0,689;0,579;0,841;0,671
2010;52;Goiás;520013;ACREÚNA;74,29;2,16;14,20;16,72;45,2;93,16;82,3;6,22;9,78;2,67;1,57;14,57;2,39;15,57;4,76;18,3;64,73;69,86;79,3;19,03;18,6;18,59;16,24;11,54;2,1;101,02;115,56;58,36;46,19;11,13;87,29;91,86;35,27;41,13;6,53;21,1;96,77;79,88;22,37;7,07;85,98;89,27;93,13;95,91;97,12;92,73;32,6;1,46;35,87;6,65;2,05;0;83,97;84,57;49,61;64,39;66,41;39,76;34,27;34,11;38,93;26,26;39,4;23,65;5,18;210;316,67;475;746;1060;0,53;3,51;6,8;8,08;15,09;28,21;43,46;45,62;4,23;58,72;12,33;24,15;41,28;85,21;14,8;9,51;664,09;140,47;3029,75;268,82;392,58;568,7;1945,32;666,58;35,6;82,76;169,89;0,51;20,3;1,86;22,81;13,16;5,06;0,06;54,49;45,03;30,61;36,54;0,97;6,31;16,39;3,42;19,91;72,37;86,85;93,75;1195,93;52,66;10,22;39,36;77,52;70,98;76,37;8,54;26,99;22,22;12,76;7,6;9,93;0,48;45,28;4,91;25,48;97,25;89,99;20,48;98,78;99,8;8,6;4,64;41,17;14,02;2,88;37,74;14,95;41,98;0;6,73;19,22;8,94;0,87;1,37;0,2;754;946;876;896;937;871;816;801;676;522;418;905;306;265;175;105;10379;112;713;919;851;891;849;858;818;751;631;524;373;814;303;254;166;92;92;9900;10680;190;430;10059;260;1497;1101;1150;878;15218;1081;3510;1032;14137;1005;2429;1010;11708;328;368;348;1716;3965;1261;918;530;7449;5709;2583;20279;17696;20279;1864;1094;14171;19925;19850;0,398;0,652;0,686;0,553;0,822;0,71
2010;52;Goiás;520015;ADELÂNDIA;75,17;1,8;13,00;15,3;44,6;93,71;83,58;9,93;10,84;1,31;4,69;14,65;2,75;15,35;5,08;17,73;78,25;78,11;91,54;12,09;12,95;8,46;9,65;8,94;0;97,12;104,75;79,77;106,25;29,21;88,67;93,61;58,69;58,48;12,4;39,66;100;84,63;22,62;2,68;83,39;89,04;100;100;100;95,31;11,57;2,61;20,91;4,34;3,15;7,49;87,35;87,19;79,82;73,89;73,33;39,48;33,45;44,95;43,18;26,69;52,12;23,75;4,04;170;303,33;455;675;936,67;0,43;0,73;0,73;10,89;19,54;34,05;53,01;32,48;5,54;48,22;15,09;29,97;51,78;73,51;8,61;6,39;497,31;137,78;1615,45;237,4;370,1;542,15;1198,3;497,85;26,17;116,97;169,25;0,31;26,3;1,03;29,98;10,21;6,38;0;41,11;50,63;34,84;31,8;0,87;4,8;16,37;4,98;34,5;81,55;89,92;95,05;810,73;51,9;19,14;51,56;70,6;64,83;83,3;8,58;11,41;14,32;10,62;8,12;9,28;0,33;24,35;10,94;32,79;99,41;98,66;10,69;98,95;100;1,01;1,66;37,47;16,61;0;36,3;14,5;50,44;0;0;18,17;10,02;1,7;2,29;0;85;97;92;101;105;95;91;101;87;81;61;93;43;52;31;35;1273;23;69;95;118;108;92;85;92;96;87;81;45;79;52;40;28;17;20;1204;1286;37;75;1174;30;153;110;123;94;1959;128;419;123;1831;130;291;134;1540;30;34;24;177;415;246;95;72;961;735;270;2477;2207;2477;192;145;1811;2465;2462;0,395;0,78;0,702;0,622;0,836;0,664
2010;52;Goiás;520017;ÁGUA FRIA DE GOIÁS;74,01;2,31;14,60;17,19;49,18;92,98;81,89;6,23;10,36;2,92;1,7;14,86;3,07;15,98;3,89;18,47;65,72;72,75;67,34;16,94;16,56;28,11;17,34;10,7;4,56;102,4;110,2;79,78;34,58;13,22;94,06;94,02;48,77;32,94;3,81;1,01;96,76;87,28;19,07;10,94;38,85;55,83;84,41;91,87;97,43;94,83;35,52;2,46;2,92;9,1;3,41;0;93,47;92,39;55,26;62,68;68,16;36,27;30,27;37,49;42,91;23,81;39,71;20,22;3,11;127,5;233,33;340;517,5;755;0,6;9,8;12,81;23,68;33,19;46,74;60,24;52,17;2,77;62,59;9,63;20,45;37,41;76,48;21,67;13,14;525,2;72,74;2740,22;180,16;284,25;445,16;1662,21;530,92;30,32;78,9;141,33;0,69;16,22;0,9;55,26;4,5;3,66;1,85;38,82;40,15;27,33;25,2;0,88;4,01;2,67;19,6;39,64;83,56;92,06;95,69;906,17;48,45;11,22;33,89;69,5;67,33;74,33;6,03;6,23;10,92;12,52;5,8;6,38;0,63;28,67;8,72;30,02;79,92;85,58;24,29;97,08;98;13,05;0,72;38,5;61,15;2,57;37,67;19,72;52,76;0;4,14;18,69;13,63;1,28;2,71;2;205;272;251;217;233;202;210;187;185;149;127;226;96;73;45;31;2731;22;194;237;195;185;204;206;165;182;133;120;94;227;71;52;39;23;32;2359;2466;57;104;2305;59;411;301;321;239;3729;294;848;273;3435;228;554;220;2881;101;77;74;474;1082;317;237;136;1701;1321;2953;5090;2137;5090;509;306;3424;5022;4968;0,363;0,677;0,671;0,55;0,817;0,672
2010;52;Goiás;520020;ÁGUA LIMPA;74,24;2,08;14,20;16,8;44,2;93,13;82,23;10,58;10,6;1,48;0;10,13;1,75;10,79;1,47;12,4;79,23;82,81;75,71;12,8;12,4;15,69;7,97;4,8;8,6;100,45;105,66;85,24;55,92;20,56;90,6;94,59;58,61;53,46;11,37;2,89;97,62;76,25;21,36;3,95;84,42;90,8;95,01;100;97,44;92,03;12,02;0,87;30,96;7,17;2,86;5,61;92,24;95,13;86,26;87,33;80,6;45,94;39,59;45,11;44,75;27,16;45,98;23,94;4,89;216,67;333,33;508,33;710;1020;0,46;2,35;5,82;6,71;14,08;29,37;49,57;37,75;5,09;52,19;14,31;28,32;47,81;74,87;10,55;7,27;591,23;150,48;2231,98;272,61;413,97;576,34;1538,22;591,93;25,32;80,1;180,16;0,38;19,99;2,35;34,51;6,21;2,86;0;56,44;52,8;31,49;40,45;0,41;5,95;10,73;4,37;20,51;80,26;89,49;96,01;878,57;47,25;7,57;36,07;72,83;59,64;57,56;1,38;0;9,83;3,65;1,09;0;0,29;30,53;16,87;26,61;97,55;97,45;9,97;100;99,53;1,05;1,4;22,94;15,58;2,56;29,85;8,57;40,77;0;14,54;7,46;10,2;0,28;2,2;0,47;66;90;91;84;60;70;74;72;85;59;57;57;62;50;31;20;1048;20;49;86;80;72;76;71;88;68;70;54;52;56;51;41;28;8;15;965;951;13;33;905;22;135;96;101;71;1609;99;327;105;1510;102;228;97;1282;22;19;28;135;336;213;86;47;774;622;587;2013;1426;2013;176;92;1517;2005;2003;0,459;0,797;0,722;0,663;0,821;0,691
2010;52;Goiás;520025;ÁGUAS LINDAS DE GOIÁS;75,85;2,43;11,62;13,79;51,92;94,04;84,35;2,31;9,3;2,18;1,36;7,01;1,47;7,58;2,56;9,22;58,21;63,58;64,31;20,51;19,54;25,8;21,28;16,88;9,89;101,35;113,3;63,07;61,91;9,78;88,22;92,84;34,96;52,91;4,29;12,74;95,7;82,11;21,58;7,33;71,81;79,32;89,53;95,22;96,62;93,17;34,18;4;16,06;8,21;1,33;0,59;85,16;86,63;50,3;60,71;69,9;48,77;43,05;33,6;38,38;26,56;38,75;23,36;1,97;182,5;277,14;382,75;572;813,33;0,43;3,17;5,02;11,6;18,39;36,45;48,66;33,64;5,47;48,85;15,69;30,3;51,15;85,79;8,57;6,22;449,38;122,8;1511,58;229,82;328,15;468,44;1096,85;449,55;40,14;93,58;167,5;0,32;15,43;0,51;1,57;16,03;19,71;0,07;62,11;51,21;29,21;48,06;1,03;2,33;5,62;1,68;14,56;81,76;92,55;97,36;848,71;48,64;6,8;33,46;71,93;74,02;77,35;9,21;25,46;31,02;14,97;7,96;8,17;0,21;56,33;3,33;23,25;96,79;95,46;38,5;93,78;99,73;3,18;0,94;30,22;28,19;3,38;26,51;12,73;32,09;0,24;6,02;26,21;10,87;7,31;0,8;0,27;7988;8976;7820;7411;7617;7438;6887;5664;3791;2559;1719;8714;1240;840;566;280;79726;217;7706;9095;7950;7651;7949;7790;6962;5502;3799;2377;1607;8314;1181;754;497;275;245;79652;77522;1228;3286;73008;2866;14100;10721;10311;9380;108578;9876;30828;9406;98702;8950;20952;8894;77750;3446;3396;3359;17599;38416;3674;9094;5003;54534;38935;240;159378;159138;159378;18071;9820;98635;158508;158450;0,488;0,646;0,686;0,588;0,848;0,647
2010;52;Goiás;520030;ALEXÂNIA;75,48;2,36;12,50;14,81;51,52;93,91;84,03;7,11;8,84;1,99;1,72;11,73;1,65;12,56;3,46;14,73;60,12;62,66;80,26;18,43;20,41;12,22;21,45;16,94;7,52;94,78;108,15;53,34;32,66;22,25;86,31;92,9;35,41;29,47;8,96;10,92;95,64;78,52;20,03;10,88;52,24;64,3;78,26;97,87;97,03;92,51;26,6;2,34;18,16;4,97;1,26;1,64;83,92;83,25;54,45;58,91;75,17;44,88;38,76;38,98;44,17;27,49;49,24;24,12;5,46;170;298,33;420;650;1000;0,46;5,14;8,49;13,88;22,93;35,35;51,08;35,67;4,37;51,1;13,73;27,81;48,9;75,1;10,39;7,46;498,09;108,95;1776,72;233,08;350,63;525,28;1275,57;501,46;35,17;83,88;155,48;0,38;24,05;2,3;17,24;13,49;9;0,28;44,7;53,33;35,06;45,91;0,75;6,82;8,4;5,68;21,7;77,58;88,5;95,14;871,65;45,98;7,07;33,36;64,68;64,48;83,49;6,4;10,73;16,77;9,81;5,89;11,49;0,28;32,23;7,06;29,62;97,64;97,28;22,45;99,11;99,63;1,52;0,31;37,52;47,76;2,97;34,04;17,5;46,5;0;13,61;16,16;14,42;0,81;1,98;0,37;939;1242;1083;937;993;1008;901;831;674;570;450;1113;420;304;248;151;12010;146;899;1171;1037;943;973;1069;920;802;664;572;477;1040;393;315;247;137;145;11804;10950;171;435;10345;347;1905;1435;1439;1100;17410;1337;4000;1285;16073;1176;2663;1139;13410;391;414;408;2247;5087;1693;1171;674;8694;6714;4138;23814;19676;23814;2413;1305;16042;23686;23527;0,449;0,639;0,682;0,568;0,841;0,664
2010;52;Goiás;520050;ALOÂNDIA;75,02;2;13,10;15,53;47,66;93,62;83,37;13,6;9,53;1,44;3,13;14,93;3,17;15,65;4,48;17,35;66,55;70,32;77,5;20,11;16,62;22,5;13,33;13,06;0;96,44;107,7;66,34;73,93;20,23;87,03;95;39,21;73,93;10,97;0;96,29;76,92;25,81;4,57;79,16;87,92;95,36;100;98,02;92,28;22,72;3,91;5,23;10,92;1,42;2,11;93,51;94,52;53,23;76,57;71,03;41,61;37,62;34,99;41,41;25,83;42,25;23,72;6,46;238;352,5;510;765;1100;0,44;1,78;4,03;7,45;13,82;24,44;41,16;35,15;5,01;48,65;15,1;30,06;51,35;68,12;9,31;6,74;599,9;150,29;2108,41;302,55;448,85;638,54;1525,1;599,9;26,87;84,92;168,52;0,36;20,84;1,62;41,37;8,85;3,63;0,63;41,45;51,94;33,53;37,16;0,33;9,38;6,53;7,96;31,62;77,75;88,62;93,9;862,28;51,17;18,72;41,25;70,72;62,4;80,32;3,81;0;0;8,13;4,09;8,28;0,37;21,03;13,38;35,17;97,88;98,92;10,09;99,89;100;0,78;1,22;32,14;20,84;1,98;38,34;13,16;49,15;0;10,45;5,12;6,52;0,54;2,78;0;49;89;78;74;74;82;79;80;69;66;60;56;49;57;39;23;1048;24;61;80;77;56;60;73;95;80;71;57;59;48;50;44;41;23;28;1003;1049;32;40;977;15;139;104;109;70;1668;96;285;80;1572;69;189;74;1383;25;14;24;120;333;279;80;46;814;681;282;2051;1769;2051;169;98;1567;2046;2046;0,416;0,693;0,697;0,585;0,834;0,694
2010;52;Goiás;520055;ALTO HORIZONTE;75,48;2,12;12,50;14,8;42,93;93,91;84,03;5,08;10,42;2,68;1,87;12,39;0,98;13,29;2,91;16,32;70,6;74,92;80,17;15,45;15,6;12,82;13,95;9,49;7,01;105,56;112,02;89,76;73,74;23,58;93,16;93,76;58,3;52,92;13,84;47,43;94,72;85,14;26,08;10,16;90,36;93,34;97,63;100;97,07;93,61;25,3;1,88;17,72;6,84;3,3;1,54;89,37;89,47;64,29;67,49;76,56;43,89;36,24;46,31;49,96;30,62;51,49;26,09;5,25;230;331,67;510;807,5;1175;0,49;1,38;1,64;6,1;10,27;28,05;41,31;39,8;4,72;53,77;13,08;25,92;46,23;83,19;12,17;8,35;661,19;156,01;2631,4;276,29;424,74;671,12;1804,88;662,62;25,84;95,89;183,21;0,42;14,76;0,58;14,36;7;13,86;7,43;51,57;52,31;39,59;44,95;1,04;7,11;3,16;0,66;14,83;70,65;82,8;92,44;1192,57;50,37;6,73;47,79;71,6;67,35;76,83;5,23;33,92;8,79;9,65;4,63;1,15;0,41;38,23;7,59;38,19;99,31;98,28;16,86;100;99,78;0,41;2,55;30,59;9,64;2,93;32,02;14,02;43,22;0;6,42;8,78;9,29;0,11;1,38;0,22;185;204;254;209;218;192;189;183;160;92;102;171;71;39;37;21;2351;24;179;203;194;224;194;185;213;151;101;84;72;182;64;42;32;17;17;2154;2269;27;138;2104;66;336;233;262;224;3381;267;881;263;3114;266;614;256;2500;74;64;74;360;878;229;203;121;1590;1172;642;4505;3863;4505;407;288;3125;4495;4485;0,439;0,744;0,719;0,624;0,841;0,709
